method,initial,meta_lr,env,seed,score,step,aggregate,episodes,selected,candidate_runs,branch,backend,run_id,code_commit,log_commit,rel_path,source_path,eval_file,eval_line,score_field,evaluated_at
td3_amo,5,0.001,walker2d-medium-expert-v2,3,110.91838269765482,1000000,True,50,True,1,ext_csh,jax,wme_s3_execonly_le_a5_alr0p001__f932dbd7,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/walker2d-medium-expert-v2/1e-3/seed_3/wme_s3_execonly_le_a5_alr0p001__f932dbd7,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_w-me_r1e3_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:18:33.326920+00:00
td3_amo,5,0.0003,walker2d-medium-expert-v2,0,109.92179997743507,1000000,True,50,True,1,ext_csh,jax,wme_s0_execonly_le_a5_alr0p0003__1d51298f,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/walker2d-medium-expert-v2/3e-4/seed_0/wme_s0_execonly_le_a5_alr0p0003__1d51298f,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_w-me_r3e4_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:27:32.611008+00:00
td3_amo,5,0.0003,walker2d-medium-expert-v2,1,109.56721025583329,1000000,True,50,True,1,ext_csh,jax,wme_s1_execonly_le_a5_alr0p0003__54941027,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/walker2d-medium-expert-v2/3e-4/seed_1/wme_s1_execonly_le_a5_alr0p0003__54941027,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_w-me_r3e4_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:27:42.410137+00:00
td3_amo,5,0.0003,walker2d-medium-expert-v2,2,110.89181917533368,1000000,True,50,True,1,ext_csh,jax,wme_s2_execonly_le_a5_alr0p0003__fc7ac24e,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/walker2d-medium-expert-v2/3e-4/seed_2/wme_s2_execonly_le_a5_alr0p0003__fc7ac24e,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_w-me_r3e4_s2/run,eval.jsonl,1,normalized_score,2026-09-23T23:12:32.368352+00:00
td3_amo,5,0.0003,walker2d-medium-expert-v2,3,110.69388536847524,1000000,True,50,True,1,ext_csh,jax,wme_s3_execonly_le_a5_alr0p0003__28ff06f4,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/walker2d-medium-expert-v2/3e-4/seed_3/wme_s3_execonly_le_a5_alr0p0003__28ff06f4,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_w-me_r3e4_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:18:07.878294+00:00
td3_amo,5,0.002,antmaze-umaze-v2,0,82.0,1000000,True,50,True,1,ext_csh,jax,amu_s0_execonly_le_a5_alr0p002__c066df95,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_0/amu_s0_execonly_le_a5_alr0p002__c066df95,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r2e3_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:24:59.139594+00:00
td3_amo,5,0.002,antmaze-umaze-v2,1,88.0,1000000,True,50,True,1,ext_csh,jax,amu_s1_execonly_le_a5_alr0p002__67967a71,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_1/amu_s1_execonly_le_a5_alr0p002__67967a71,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r2e3_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:24:57.903167+00:00
td3_amo,5,0.002,antmaze-umaze-v2,2,76.0,1000000,True,50,True,1,ext_csh,jax,amu_s2_execonly_le_a5_alr0p002__f56a2791,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_2/amu_s2_execonly_le_a5_alr0p002__f56a2791,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r2e3_s2/run,eval.jsonl,1,normalized_score,2026-09-23T23:13:17.230826+00:00
td3_amo,5,0.002,antmaze-umaze-v2,3,94.0,1000000,True,50,True,1,ext_csh,jax,amu_s3_execonly_le_a5_alr0p002__c5aa3f03,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_3/amu_s3_execonly_le_a5_alr0p002__c5aa3f03,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r2e3_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:18:49.368765+00:00
td3_amo,5,0.001,antmaze-umaze-v2,0,90.0,1000000,True,50,True,1,ext_csh,jax,amu_s0_execonly_le_a5_alr0p001__08d58cfe,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/1e-3/seed_0/amu_s0_execonly_le_a5_alr0p001__08d58cfe,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r1e3_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:24:59.385772+00:00
td3_amo,5,0.001,antmaze-umaze-v2,1,84.0,1000000,True,50,True,1,ext_csh,jax,amu_s1_execonly_le_a5_alr0p001__fadbd80d,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/1e-3/seed_1/amu_s1_execonly_le_a5_alr0p001__fadbd80d,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r1e3_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:24:58.828324+00:00
td3_amo,5,0.001,antmaze-umaze-v2,2,74.0,1000000,True,50,True,1,ext_csh,jax,amu_s2_execonly_le_a5_alr0p001__7eda583f,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/1e-3/seed_2/amu_s2_execonly_le_a5_alr0p001__7eda583f,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r1e3_s2/run,eval.jsonl,1,normalized_score,2026-09-23T23:12:50.956385+00:00
td3_amo,5,0.001,antmaze-umaze-v2,3,80.0,1000000,True,50,True,1,ext_csh,jax,amu_s3_execonly_le_a5_alr0p001__47e5683e,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/1e-3/seed_3/amu_s3_execonly_le_a5_alr0p001__47e5683e,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r1e3_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:18:21.548180+00:00
td3_amo,5,0.0003,antmaze-umaze-v2,0,84.0,1000000,True,50,True,1,ext_csh,jax,amu_s0_execonly_le_a5_alr0p0003__fc454428,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/3e-4/seed_0/amu_s0_execonly_le_a5_alr0p0003__fc454428,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r3e4_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:00.796737+00:00
td3_amo,5,0.0003,antmaze-umaze-v2,1,92.0,1000000,True,50,True,1,ext_csh,jax,amu_s1_execonly_le_a5_alr0p0003__f04be892,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/3e-4/seed_1/amu_s1_execonly_le_a5_alr0p0003__f04be892,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r3e4_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:16.100178+00:00
td3_amo,5,0.0003,antmaze-umaze-v2,2,92.0,1000000,True,50,True,1,ext_csh,jax,amu_s2_execonly_le_a5_alr0p0003__76a1c2ef,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/3e-4/seed_2/amu_s2_execonly_le_a5_alr0p0003__76a1c2ef,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r3e4_s2/run,eval.jsonl,1,normalized_score,2026-09-23T23:12:44.562049+00:00
td3_amo,5,0.0003,antmaze-umaze-v2,3,98.0,1000000,True,50,True,1,ext_csh,jax,amu_s3_execonly_le_a5_alr0p0003__7f2f4c77,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-v2/3e-4/seed_3/amu_s3_execonly_le_a5_alr0p0003__7f2f4c77,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r3e4_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:18:19.293419+00:00
td3_amo,5,0.002,antmaze-umaze-diverse-v2,0,86.0,1000000,True,50,True,1,ext_csh,jax,amud_s0_execonly_le_a5_alr0p002__e2a1a27c,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/2e-3/seed_0/amud_s0_execonly_le_a5_alr0p002__e2a1a27c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r2e3_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:16.750065+00:00
td3_amo,5,0.002,antmaze-umaze-diverse-v2,1,90.0,1000000,True,50,True,1,ext_csh,jax,amud_s1_execonly_le_a5_alr0p002__30a6e86e,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/2e-3/seed_1/amud_s1_execonly_le_a5_alr0p002__30a6e86e,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r2e3_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:20.435951+00:00
td3_amo,5,0.002,antmaze-umaze-diverse-v2,2,66.0,1000000,True,50,True,1,ext_csh,jax,amud_s2_execonly_le_a5_alr0p002__59dffb5c,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/2e-3/seed_2/amud_s2_execonly_le_a5_alr0p002__59dffb5c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r2e3_s2/run,eval.jsonl,1,normalized_score,2026-09-23T23:13:24.978615+00:00
td3_amo,5,0.002,antmaze-umaze-diverse-v2,3,76.0,1000000,True,50,True,1,ext_csh,jax,amud_s3_execonly_le_a5_alr0p002__5d9c9e5c,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/2e-3/seed_3/amud_s3_execonly_le_a5_alr0p002__5d9c9e5c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r2e3_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:19:26.256936+00:00
td3_amo,5,0.001,antmaze-umaze-diverse-v2,0,82.0,1000000,True,50,True,1,ext_csh,jax,amud_s0_execonly_le_a5_alr0p001__eab6a6da,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/1e-3/seed_0/amud_s0_execonly_le_a5_alr0p001__eab6a6da,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r1e3_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:21.406277+00:00
td3_amo,5,0.001,antmaze-umaze-diverse-v2,1,88.0,1000000,True,50,True,1,ext_csh,jax,amud_s1_execonly_le_a5_alr0p001__a028d71e,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/1e-3/seed_1/amud_s1_execonly_le_a5_alr0p001__a028d71e,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r1e3_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:18.035012+00:00
td3_amo,5,0.001,antmaze-umaze-diverse-v2,2,54.0,1000000,True,50,True,1,ext_csh,jax,amud_s2_execonly_le_a5_alr0p001__99a21363,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/1e-3/seed_2/amud_s2_execonly_le_a5_alr0p001__99a21363,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r1e3_s2/run,eval.jsonl,1,normalized_score,2026-09-24T01:13:52.537608+00:00
td3_amo,5,0.001,antmaze-umaze-diverse-v2,3,72.0,1000000,True,50,True,1,ext_csh,jax,amud_s3_execonly_le_a5_alr0p001__4b48adc8,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/1e-3/seed_3/amud_s3_execonly_le_a5_alr0p001__4b48adc8,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r1e3_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:18:55.562502+00:00
td3_amo,5,0.0003,antmaze-umaze-diverse-v2,0,98.0,1000000,True,50,True,1,ext_csh,jax,amud_s0_execonly_le_a5_alr0p0003__59fcd81e,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/3e-4/seed_0/amud_s0_execonly_le_a5_alr0p0003__59fcd81e,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r3e4_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:26.647233+00:00
td3_amo,5,0.0003,antmaze-umaze-diverse-v2,1,90.0,1000000,True,50,True,1,ext_csh,jax,amud_s1_execonly_le_a5_alr0p0003__adc0a360,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/3e-4/seed_1/amud_s1_execonly_le_a5_alr0p0003__adc0a360,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r3e4_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:32.711773+00:00
td3_amo,5,0.0003,antmaze-umaze-diverse-v2,2,88.0,1000000,True,50,True,1,ext_csh,jax,amud_s2_execonly_le_a5_alr0p0003__2b648d32,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/3e-4/seed_2/amud_s2_execonly_le_a5_alr0p0003__2b648d32,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r3e4_s2/run,eval.jsonl,1,normalized_score,2026-09-23T23:13:13.576612+00:00
td3_amo,5,0.0003,antmaze-umaze-diverse-v2,3,86.0,1000000,True,50,True,1,ext_csh,jax,amud_s3_execonly_le_a5_alr0p0003__32d663d5,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-umaze-diverse-v2/3e-4/seed_3/amud_s3_execonly_le_a5_alr0p0003__32d663d5,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r3e4_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:18:50.010206+00:00
td3_amo,5,0.002,antmaze-medium-play-v2,0,76.0,1000000,True,50,True,1,ext_csh,jax,ammp_s0_execonly_le_a5_alr0p002__c3be08f4,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_0/ammp_s0_execonly_le_a5_alr0p002__c3be08f4,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r2e3_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:18.803916+00:00
td3_amo,5,0.002,antmaze-medium-play-v2,1,56.00000000000001,1000000,True,50,True,1,ext_csh,jax,ammp_s1_execonly_le_a5_alr0p002__89713de9,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_1/ammp_s1_execonly_le_a5_alr0p002__89713de9,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r2e3_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:25.626620+00:00
td3_amo,5,0.002,antmaze-medium-play-v2,2,70.0,1000000,True,50,True,1,ext_csh,jax,ammp_s2_execonly_le_a5_alr0p002__3c60a7ef,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_2/ammp_s2_execonly_le_a5_alr0p002__3c60a7ef,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r2e3_s2/run,eval.jsonl,1,normalized_score,2026-09-24T01:12:01.489574+00:00
td3_amo,5,0.002,antmaze-medium-play-v2,3,68.0,1000000,True,50,True,1,ext_csh,jax,ammp_s3_execonly_le_a5_alr0p002__f7b0c9a7,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_3/ammp_s3_execonly_le_a5_alr0p002__f7b0c9a7,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r2e3_s3/run,eval.jsonl,1,normalized_score,2026-09-24T01:13:01.280066+00:00
td3_amo,5,0.001,antmaze-medium-play-v2,0,78.0,1000000,True,50,True,1,ext_csh,jax,ammp_s0_execonly_le_a5_alr0p001__40a7ffa9,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/1e-3/seed_0/ammp_s0_execonly_le_a5_alr0p001__40a7ffa9,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r1e3_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:17.076785+00:00
td3_amo,5,0.001,antmaze-medium-play-v2,1,80.0,1000000,True,50,True,1,ext_csh,jax,ammp_s1_execonly_le_a5_alr0p001__eeb3627c,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/1e-3/seed_1/ammp_s1_execonly_le_a5_alr0p001__eeb3627c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r1e3_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:14.658622+00:00
td3_amo,5,0.001,antmaze-medium-play-v2,2,70.0,1000000,True,50,True,1,ext_csh,jax,ammp_s2_execonly_le_a5_alr0p001__af72dc33,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/1e-3/seed_2/ammp_s2_execonly_le_a5_alr0p001__af72dc33,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r1e3_s2/run,eval.jsonl,1,normalized_score,2026-09-23T23:13:56.949473+00:00
td3_amo,5,0.001,antmaze-medium-play-v2,3,78.0,1000000,True,50,True,1,ext_csh,jax,ammp_s3_execonly_le_a5_alr0p001__e69bb489,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/1e-3/seed_3/ammp_s3_execonly_le_a5_alr0p001__e69bb489,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r1e3_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:19:31.597197+00:00
td3_amo,5,0.0003,antmaze-medium-play-v2,0,70.0,1000000,True,50,True,1,ext_csh,jax,ammp_s0_execonly_le_a5_alr0p0003__e8223224,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/3e-4/seed_0/ammp_s0_execonly_le_a5_alr0p0003__e8223224,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r3e4_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:23.504172+00:00
td3_amo,5,0.0003,antmaze-medium-play-v2,1,84.0,1000000,True,50,True,1,ext_csh,jax,ammp_s1_execonly_le_a5_alr0p0003__0bfef959,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/3e-4/seed_1/ammp_s1_execonly_le_a5_alr0p0003__0bfef959,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r3e4_s1/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:13.138354+00:00
td3_amo,5,0.0003,antmaze-medium-play-v2,2,82.0,1000000,True,50,True,1,ext_csh,jax,ammp_s2_execonly_le_a5_alr0p0003__d1e72048,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/3e-4/seed_2/ammp_s2_execonly_le_a5_alr0p0003__d1e72048,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r3e4_s2/run,eval.jsonl,1,normalized_score,2026-09-23T23:13:28.934152+00:00
td3_amo,5,0.0003,antmaze-medium-play-v2,3,84.0,1000000,True,50,True,1,ext_csh,jax,ammp_s3_execonly_le_a5_alr0p0003__c42231b0,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-play-v2/3e-4/seed_3/ammp_s3_execonly_le_a5_alr0p0003__c42231b0,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r3e4_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:19:36.158519+00:00
td3_amo,5,0.002,antmaze-medium-diverse-v2,0,32.0,1000000,True,50,True,1,ext_csh,jax,ammd_s0_execonly_le_a5_alr0p002__7cde99ab,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_0/ammd_s0_execonly_le_a5_alr0p002__7cde99ab,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r2e3_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:37.040163+00:00
td3_amo,5,0.002,antmaze-medium-diverse-v2,1,78.0,1000000,True,50,True,1,ext_csh,jax,ammd_s1_execonly_le_a5_alr0p002__1b163b4b,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_1/ammd_s1_execonly_le_a5_alr0p002__1b163b4b,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r2e3_s1/run,eval.jsonl,1,normalized_score,2026-09-24T01:28:42.565970+00:00
td3_amo,5,0.002,antmaze-medium-diverse-v2,2,74.0,1000000,True,50,True,1,ext_csh,jax,ammd_s2_execonly_le_a5_alr0p002__975ecc5c,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_2/ammd_s2_execonly_le_a5_alr0p002__975ecc5c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r2e3_s2/run,eval.jsonl,1,normalized_score,2026-09-24T01:21:01.104476+00:00
td3_amo,5,0.002,antmaze-medium-diverse-v2,3,64.0,1000000,True,50,True,1,ext_csh,jax,ammd_s3_execonly_le_a5_alr0p002__1bb50529,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_3/ammd_s3_execonly_le_a5_alr0p002__1bb50529,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r2e3_s3/run,eval.jsonl,1,normalized_score,2026-09-23T23:19:36.584457+00:00
td3_amo,5,0.001,antmaze-medium-diverse-v2,0,60.0,1000000,True,50,True,1,ext_csh,jax,ammd_s0_execonly_le_a5_alr0p001__014d71c4,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-diverse-v2/1e-3/seed_0/ammd_s0_execonly_le_a5_alr0p001__014d71c4,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r1e3_s0/run,eval.jsonl,1,normalized_score,2026-09-23T12:25:31.525255+00:00
td3_amo,5,0.001,antmaze-medium-diverse-v2,1,57.99999999999999,1000000,True,50,True,1,ext_csh,jax,ammd_s1_execonly_le_a5_alr0p001__d14eb679,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-diverse-v2/1e-3/seed_1/ammd_s1_execonly_le_a5_alr0p001__d14eb679,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r1e3_s1/run,eval.jsonl,1,normalized_score,2026-09-24T01:02:45.264019+00:00
td3_amo,5,0.001,antmaze-medium-diverse-v2,2,44.0,1000000,True,50,True,1,ext_csh,jax,ammd_s2_execonly_le_a5_alr0p001__df6e019d,d9be263443ffc1ca8834e277418826cff4ac6dc0,ec61f717062ebb6bc0f700c024cca43e5645a225,ablation/td3_amo/antmaze-medium-diverse-v2/1e-3/seed_2/ammd_s2_execonly_le_a5_alr0p001__df6e019d,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r1e3_s2/run,eval.jsonl,1,normalized_score,2026-09-24T01:19:27.493943+00:00
